7C1E8F1E,834B1812,1.66666666667,5,4,1.33333333333,5,0,4,0,4.33333333333,13,19,4.33333333333,0.0,13,0,-2.0,19,0,0.0,0.0,0,0
7C785A81,834B1812,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-3.0,0,0,0.0,0.0,0,0
7DDBB4AA,7DDBB4AA,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.666666666667,0.666666666667,4,4
7F2AFA2D,7DDBB4AA,1.16666666667,7,5,0.833333333333,7,0,5,0,4.83333333333,29,16,4.83333333333,0.0,29,0,1.16666666667,16,0,0.0,0.666666666667,0,4
02944DA3,7DDBB4AA,-0.0,0,0,-0.0,0,0,0,0,4.33333333333,13,21,5.33333333333,1.0,16,3,-0.0,22,1,0.666666666667,0.333333333333,2,1
7DCFDC54,7FF9FC6D,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.5,0.5,1,1
7AE270DF,7AE270DF,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,1.0,1.0,5,5
80B473E9,7AE270DF,-0.0,0,0,-0.0,0,0,0,0,1.0,3,2,1.66666666667,0.666666666667,5,2,2.33333333333,5,3,0.0,1.0,0,3
7FD9741E,7AE270DF,1.0,2,7,1.4,3,1,9,2,-0.0,0,6,1.0,1.0,2,2,2.0,8,2,0.0,1.0,0,2
856A3806,77D9AC89,-1.75,-14,-12,-0.375,0,14,0,12,-8.25,-66,-110,0.125,8.375,1,67,-0.5,3,113,0.25,0.5,2,4
77D9AC89,77D9AC89,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.322580645161,0.322580645161,30,30
72DB8045,77D9AC89,-3.66666666667,-11,-7,-1.16666666667,0,11,0,7,2.0,6,1,3.0,1.0,9,3,1.33333333333,7,6,0.333333333333,0.666666666667,1,2
8180CEAC,77D9AC89,-18.5,-37,-26,-13.0,0,37,0,26,-1.5,-3,-5,0.0,1.5,0,3,-2.5,0,5,0.0,0.0,0,0
70B03958,77D9AC89,-21.0,-42,-28,-1.75,0,42,0,28,-12.0,-24,-51,10.5,22.5,21,45,-0.5,40,91,0.0,0.5,0,1
83753576,77D9AC89,-0.5,-1,-4,-0.222222222222,36,37,22,26,1.5,3,23,26.5,25.0,53,50,-2.0,123,100,0.0,0.0,0,0
7A47CE3B,77D9AC89,-27.0,-54,-34,-34.0,0,54,0,34,-0.5,-1,-2,0.0,0.5,0,1,-1.0,0,2,0.0,0.0,0,0
7E9E434C,77D9AC89,-17.0,-34,-18,-9.0,18,52,15,33,-0.5,-1,-6,1.0,1.5,2,3,-1.0,3,9,1.0,0.0,2,0
753709E6,77D9AC89,-4.5,-9,-5,-2.5,0,9,0,5,0.5,1,2,0.5,0.0,1,0,1.5,2,0,0.0,0.5,0,1
7DF1596F,77D9AC89,-26.5,-53,-8,-1.33333333333,4,57,27,35,-6.5,-13,-29,2.0,8.5,4,17,-4.5,13,42,0.5,0.0,1,0
7D9D7CE9,77D9AC89,-19.5,-39,-22,-1.69230769231,15,54,12,34,3.5,7,46,22.0,18.5,44,37,-4.0,127,81,1.0,0.0,2,0
78482BB0,77D9AC89,-17.6666666667,-53,-30,-6.0,1,54,4,34,-4.0,-12,-41,0.333333333333,4.33333333333,1,13,-2.0,1,42,0.666666666667,0.0,2,0
75F06BA7,77D9AC89,-28.0,-56,-31,-3.875,4,60,5,36,-10.5,-21,-34,3.0,13.5,6,27,-3.0,22,56,0.5,0.0,1,0
303E45B4,77D9AC89,-21.5,-43,-23,-11.5,23,66,15,38,-3.5,-7,-22,0.0,3.5,0,7,-2.0,0,22,0.0,0.0,0,0
7B76DC9E,77D9AC89,-5.77777777778,-52,-33,-3.0,0,52,0,33,-2.33333333333,-21,-62,0.777777777778,3.11111111111,7,28,-2.0,4,66,0.0,0.111111111111,0,1
7E1013E7,77D9AC89,-17.5,-35,-22,-11.0,2,37,4,26,-1.5,-3,-5,0.0,1.5,0,3,-5.0,0,5,1.0,0.0,2,0
6DAF321E,77D9AC89,-3.0,-12,-12,-0.461538461538,11,23,6,18,-15.25,-61,-106,0.25,15.5,1,62,1.0,2,108,0.0,0.5,0,2
80711A65,77D9AC89,-24.0,-48,0,-0.0,12,60,36,36,-4.5,-9,-27,2.0,6.5,4,13,-2.0,9,36,0.0,0.0,0,0
7CBAFFDA,77D9AC89,-0.413793103448,-12,-11,-0.333333333333,0,12,0,11,-1.37931034483,-40,-62,0.275862068966,1.65517241379,8,48,-0.448275862069,29,91,0.241379310345,0.379310344828,7,11
84A8A53D,77D9AC89,-0.0,0,0,-0.0,1,1,1,1,-5.0,-55,-46,2.18181818182,7.18181818182,24,79,1.18181818182,85,131,0.0909090909091,0.818181818182,1,9
61A752F6,77D9AC89,-0.833333333333,-5,-6,-1.0,61,66,32,38,-1.16666666667,-7,4,1.66666666667,2.83333333333,10,17,0.333333333333,44,40,0.0,0.0,0,0
7FC3C32C,77D9AC89,6.0,18,4,1.0,84,66,42,38,-0.666666666667,-2,-14,2.66666666667,3.33333333333,8,10,-0.333333333333,12,26,0.0,0.333333333333,0,1
7DA74423,77D9AC89,-30.5,-61,-21,-5.25,9,70,18,39,-3.0,-6,0,1.5,4.5,3,9,-4.5,22,22,0.0,0.0,0,0
8159B203,77D9AC89,-0.0,0,0,-0.0,0,0,0,0,1.66666666667,5,9,2.33333333333,0.666666666667,7,2,1.33333333333,13,4,0.0,0.666666666667,0,2
7F90C306,77D9AC89,-2.0,-6,-9,-0.346153846154,17,23,9,18,-13.6666666667,-41,-97,7.33333333333,21.0,22,63,2.66666666667,13,110,0.0,0.666666666667,0,2
71EFABA2,77D9AC89,-11.0,-33,-20,-6.66666666667,37,70,19,39,-1.33333333333,-4,-18,0.666666666667,2.0,2,6,-0.0,3,21,0.0,0.333333333333,0,1
786DEFA0,77D9AC89,-0.0,0,0,-0.0,0,0,0,0,1.25,5,8,1.5,0.25,6,1,1.0,10,2,0.25,0.5,1,2
7F90EE6D,77D9AC89,-21.0,-42,-28,-5.6,0,42,0,28,-3.5,-7,-11,0.5,4.0,1,8,-2.0,5,16,0.0,0.0,0,0
7D2AF35D,77D9AC89,-20.0,-60,-36,-36.0,0,60,0,36,-0.0,0,-2,0.333333333333,0.333333333333,1,1,-3.0,2,4,0.0,0.0,0,0
7EC998D0,77D9AC89,-13.3333333333,-40,-26,-5.2,2,42,2,28,-2.0,-6,-16,0.333333333333,2.33333333333,1,7,-1.66666666667,2,18,0.666666666667,0.0,2,0
10418434,77D9AC89,-4.38461538462,-57,-35,-3.88888888889,0,57,0,35,-0.538461538462,-7,-35,0.923076923077,1.46153846154,12,19,-2.30769230769,19,54,0.461538461538,0.0769230769231,6,1
79F096D5,77D9AC89,-7.0,-14,-12,-6.0,0,14,0,12,-1.0,-2,-6,0.0,1.0,0,2,-0.0,0,6,0.0,0.0,0,0
76653DD3,77D9AC89,-13.2,-66,-38,-7.6,0,66,0,38,-1.8,-9,-21,0.2,2.0,1,10,-2.2,3,24,0.4,0.2,2,1
83A3BB2B,77D9AC89,-22.0,-66,-38,-19.0,0,66,0,38,-1.33333333333,-4,-10,0.666666666667,2.0,2,6,-3.66666666667,11,21,0.666666666667,0.0,2,0
717A2972,77D9AC89,-28.5,-57,-32,-32.0,3,60,4,36,-1.0,-2,-6,0.0,1.0,0,2,-1.0,0,6,0.0,0.0,0,0
7CA899CA,77D9AC89,-33.0,-66,-38,-6.33333333333,0,66,0,38,-9.5,-19,-42,1.0,10.5,2,21,-0.5,5,47,0.0,0.0,0,0
7A3C3E83,77D9AC89,-6.0,-12,-12,-2.4,33,45,17,29,2.5,5,10,6.0,3.5,12,7,-2.0,23,13,0.0,0.0,0,0
801A06CD,77D9AC89,-2.25,-9,-1,-0.0384615384615,14,23,17,18,-5.5,-22,-75,10.0,15.5,40,62,2.25,33,108,0.25,0.5,1,2
58C7A1E0,77D9AC89,-3.0,-18,-14,-0.466666666667,0,18,0,14,-10.6666666667,-64,-109,0.166666666667,10.8333333333,1,65,0.666666666667,4,113,0.166666666667,0.5,1,3
30547820,77D9AC89,-1.6,-8,-6,-0.1875,6,14,6,12,-7.8,-39,-29,6.2,14.0,31,70,-1.0,81,110,0.4,0.2,2,1
030D0894,77D9AC89,-19.0,-38,-13,-4.33333333333,7,45,16,29,1.5,3,5,2.5,1.0,5,2,3.0,11,6,0.0,0.5,0,1
52AE7A59,77D9AC89,-12.5,-25,-17,-1.88888888889,17,42,11,28,-2.5,-5,-12,7.5,10.0,15,20,-3.0,36,48,0.5,0.0,1,0
78184A72,77D9AC89,-19.5,-39,-18,-0.947368421053,3,42,10,28,-23.0,-46,-81,1.5,24.5,3,49,-3.5,18,99,0.5,0.0,1,0
6D02B40A,77D9AC89,-2.0,-4,0,-0.0,5,9,5,5,1.0,2,3,1.0,0.0,2,0,2.0,3,0,0.0,0.5,0,1
84DF6A12,77D9AC89,-14.0,-56,-31,-3.875,1,57,4,35,-3.75,-15,-37,1.25,5.0,5,20,-3.75,12,49,0.5,0.0,2,0
2BD77DF6,77D9AC89,-27.0,-54,-20,-5.0,16,70,19,39,-2.0,-4,-4,2.5,4.5,5,9,-1.0,18,22,0.0,0.0,0,0
7D6ECBB9,77D9AC89,-3.66666666667,-11,-7,-1.16666666667,0,11,0,7,2.0,6,1,3.0,1.0,9,3,1.0,7,6,0.0,0.666666666667,0,2
05072CD8,77D9AC89,-0.0,0,0,-0.0,0,0,0,0,4.0,20,18,4.8,0.8,24,4,2.4,25,7,0.0,0.4,0,2
79E344EC,77D9AC89,-21.5,-43,-28,-9.33333333333,2,45,1,29,-1.0,-2,-6,0.0,1.0,0,2,-0.0,0,6,0.5,0.5,1,1
7DCFFC3B,77D9AC89,-20.0,-60,-36,-9.0,0,60,0,36,-4.0,-12,-32,0.0,4.0,0,12,-5.0,0,32,1.0,0.0,3,0
742E6864,77D9AC89,3.0,6,0,-0.0,76,70,39,39,3.5,7,53,8.0,4.5,16,9,-3.0,75,22,0.0,0.0,0,0
781CA49D,77D9AC89,-9.5,-19,-19,-9.5,18,37,7,26,-0.5,-1,1,1.0,1.5,2,3,-3.5,6,5,0.0,0.0,0,0
72385773,77D9AC89,-19.0,-38,-14,-2.0,19,57,21,35,-8.5,-17,-43,1.5,10.0,3,20,2.0,9,52,0.0,1.0,0,2
75C11F27,7DACC024,44.0,88,15,7.5,88,0,15,0,11.0,22,22,11.0,0.0,22,0,1.0,22,0,0.0,1.0,0,2
79DFB6C0,7DACC024,48.0,96,30,15.0,96,0,30,0,10.5,21,22,10.5,0.0,21,0,2.0,22,0,0.0,1.0,0,2
76ECB162,81471D76,18.0,36,15,7.5,36,0,15,0,1.5,3,12,1.5,0.0,3,0,-5.0,12,0,1.0,0.0,2,0
55A38644,81471D76,1.5,3,11,11.0,8,5,15,4,-0.0,0,0,0.0,0.0,0,0,-3.0,0,0,1.0,0.0,2,0
7BA429F5,81471D76,1.0,2,2,1.0,2,0,2,0,1.0,2,8,1.0,0.0,2,0,1.0,8,0,0.0,0.0,0,0
018E65D1,81471D76,-0.4,-2,-3,-1.5,0,2,0,3,0.4,2,12,0.4,0.0,2,0,-1.0,12,0,0.2,0.0,1,0
7288E68D,81471D76,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-3.0,0,0,0.0,0.0,0,0
01A53063,81471D76,7.14285714286,50,18,2.57142857143,50,0,18,0,1.14285714286,8,26,1.28571428571,0.142857142857,9,1,2.0,32,6,0.0,0.0,0,0
81471D76,81471D76,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
13A4DC3A,81471D76,3.57142857143,25,10,1.42857142857,25,0,10,0,1.0,7,21,1.14285714286,0.142857142857,8,1,-2.28571428571,27,6,0.285714285714,0.0,2,0
74F9786C,81471D76,3.0,6,5,1.25,8,2,8,3,-1.0,-2,2,1.0,2.0,2,4,-1.0,12,10,0.0,0.0,0,0
7CC135D5,81471D76,5.5,11,6,3.0,11,0,6,0,1.5,3,18,1.5,0.0,3,0,-1.0,18,0,0.0,0.0,0,0
179BDFEE,7E7FD08C,1.2,6,5,1.0,6,0,5,0,0.2,1,10,0.2,0.0,1,0,-1.0,10,0,0.0,0.0,0,0
803899B8,7E7FD08C,0.6,3,10,2.0,3,0,10,0,0.2,1,6,0.2,0.0,1,0,-1.2,6,0,0.4,0.0,2,0
80130B59,7E7FD08C,1.75,7,9,1.8,7,0,9,0,-0.25,-1,-9,0.0,0.25,0,1,-2.75,0,9,0.25,0.0,1,0
80F84BDD,7E7FD08C,-0.666666666667,-2,-2,-0.666666666667,0,2,0,2,-0.0,0,0,0.0,0.0,0,0,-1.66666666667,0,0,0.333333333333,0.0,1,0
853B2531,7E7FD08C,-0.666666666667,-2,-2,-0.666666666667,0,2,0,2,-0.0,0,0,0.0,0.0,0,0,3.0,0,0,0.0,0.0,0,0
7A0D68D1,7E7FD08C,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-1.0,0,0,0.0,0.0,0,0
77C635D9,7E7FD08C,1.8,9,10,2.0,9,0,10,0,0.8,4,31,0.8,0.0,4,0,-2.0,31,0,0.2,0.0,1,0
1940715F,7E7FD08C,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.5,0,0,0.0,0.0,0,0
7E7FD08C,7E7FD08C,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
7E4E9069,7E7FD08C,1.6,8,10,2.0,8,0,10,0,1.0,5,36,1.0,0.0,5,0,-2.8,36,0,0.6,0.0,3,0
78124E98,71DB4571,-1.5,-3,-2,-0.4,0,3,0,2,-0.0,0,-1,0.5,0.5,1,1,1.0,2,3,0.0,0.0,0,0
7E2DAD6E,71DB4571,-1.5,-3,-2,-2.0,0,3,0,2,-0.0,0,0,0.0,0.0,0,0,-1.0,0,0,0.5,0.0,1,0
805D6BB3,71DB4571,-0.0,0,0,-0.0,0,0,0,0,1.0,5,10,1.0,0.0,5,0,2.4,10,0,0.0,0.4,0,2
7F92B6B0,71DB4571,0.333333333333,1,2,0.285714285714,1,0,2,0,3.66666666667,11,35,4.66666666667,1.0,14,3,0.333333333333,40,5,0.333333333333,0.333333333333,1,1
857922D8,71DB4571,6.0,12,74,37.0,14,2,75,1,0.5,1,3,1.0,0.5,2,1,1.0,7,4,0.0,0.0,0,0
78DA3A53,85BC61B7,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.5,0.0,1,0
7F253F3D,7F253F3D,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
7D69DE07,7F253F3D,4.33333333333,13,5,0.714285714286,13,0,5,0,3.0,9,12,3.33333333333,0.333333333333,10,1,-0.333333333333,13,1,0.666666666667,0.0,2,0
7D06D774,75A70603,-0.0,0,0,-0.0,0,0,0,0,-1.0,-2,-7,0.0,1.0,0,2,0.5,0,7,0.5,0.5,1,1
7B619AB3,75A70603,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,2.0,0,0,0.0,0.5,0,2
7E089058,75A70603,-0.0,0,0,-0.0,0,0,0,0,-0.5,-1,0,0.5,1.0,1,2,2.0,7,7,0.0,0.0,0,0
7A226B59,75A70603,-1.33333333333,-4,-2,-1.0,3,7,4,6,5.0,15,28,5.66666666667,0.666666666667,17,2,-1.0,39,11,0.0,0.0,0,0
7E6323AC,75A70603,-0.0,0,0,-0.0,0,0,0,0,-1.0,-2,-6,0.0,1.0,0,2,4.0,0,6,0.0,1.0,0,2
80964267,75A70603,-2.5,-5,0,-0.0,4,9,7,7,-0.0,0,-1,0.5,0.5,1,1,-2.0,5,6,0.0,0.0,0,0
824CECF9,75A70603,1.25,5,4,0.5,5,0,4,0,0.5,2,11,2.5,2.0,10,8,3.0,41,30,0.0,0.25,0,1
6DFDD13B,75A70603,-3.5,-7,-6,-3.0,0,7,0,6,-0.5,-1,-6,1.0,1.5,2,3,-4.0,8,14,0.0,0.0,0,0
7B65D10A,75A70603,-0.0,0,0,-0.0,0,0,0,0,0.333333333333,2,5,1.33333333333,1.0,8,6,-0.5,26,21,0.0,0.333333333333,0,2
747C2B09,75A70603,-0.0,0,-1,-0.25,6,6,3,4,-2.0,-4,-20,0.0,2.0,0,4,-3.0,0,20,0.5,0.0,1,0
7E3A437F,75A70603,-3.0,-6,-5,-2.5,1,7,1,6,-1.0,-2,-12,0.5,1.5,1,3,-5.0,2,14,0.0,0.0,0,0
84257F14,75A70603,3.5,21,11,1.375,21,0,11,0,1.33333333333,8,22,2.33333333333,1.0,14,6,-1.5,47,25,0.666666666667,0.166666666667,4,1
7E5F899E,75A70603,-0.0,0,0,-0.0,0,0,0,0,-1.0,-2,-7,0.0,1.0,0,2,0.5,0,7,0.5,0.5,1,1
71381530,75A70603,-1.66666666667,-5,-3,-0.6,0,5,0,3,-1.0,-3,-18,0.333333333333,1.33333333333,1,4,0.333333333333,2,20,0.0,0.0,0,0
10EA02C6,75A70603,-3.5,-7,-6,-3.0,0,7,0,6,-1.5,-3,-18,0.0,1.5,0,3,-3.0,0,18,0.0,0.0,0,0
7D5C68D1,75A70603,6.5,13,11,5.5,20,7,17,6,-1.0,-2,-12,0.5,1.5,1,3,-4.0,6,18,0.0,0.0,0,0
7D6E6252,7F6AEF16,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
7F6AEF16,7F6AEF16,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
8005C253,7F6AEF16,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
61C2986A,15D935BC,0.4,2,2,2.0,2,0,2,0,-0.0,0,0,0.0,0.0,0,0,-0.8,0,0,0.6,0.2,3,1
83DC6CF6,15D935BC,0.25,1,2,2.0,1,0,2,0,-0.25,-1,-1,0.0,0.25,0,1,-0.0,0,1,0.25,0.25,1,1
7E8C1FF0,7E8C1FF0,-0.0,0,0,-0.0,0,0,0,0,-0.0,0,0,0.0,0.0,0,0,-0.0,0,0,0.0,0.0,0,0
